Class,Width,Height,Length,Velocity,P_max_V,P_min_V,P_max_A,P_min_A,GA_mean_H,GA_mean_V,GA_SD_H,GA_SD_V,PressureMean,PressureSD,PCAvgPos,PCSDPos,PCMax,PCAvgNeg,PCSDNeg,PCMin,Error,PeakpresMean,ErrorStopTime,AngleMean,AngleVar,ReglineSlope,ReglineIntercept,LoopCount,AngleSpeed,ErrorRate
1,2487.0064013672354,848.3672241210961,22080.971678413553,2.568865455683123,159.4417816268119,0.026711216517669202,158.80909641668285,0.00012290912724424174,109.38880248833593,87.64541213063764,7.015203713590317,5.874751133561799,5282.823461886698,1958.2041842878725,12.15413064476845,72.08196926528281,1484.3627929687655,12.15413064476845,72.08196926528281,1484.3627929687655,1.0,5219.888539835957,0.0,38.22625586094385,3834563.627362532,0.04775779935200537,-81845872398.83107,72.34928229665071,2.8981302481599327,0.004784688995215311
1,2454.8951513672355,838.579682922363,21706.21731871317,3.12825501987464,289.1558202380837,0.1000116838738076,284.35189793465946,1.1723955140041652e-14,109.05432595573441,95.69014084507042,5.168439662680068,6.564549478765084,6344.193176730538,1263.1447417070053,6.915682848117995,18.40776961841421,264.06445312499727,6.915682848117995,18.40776961841421,264.06445312499727,0.0,6446.059922575955,0.0,40.67605988420925,1595534.6385020572,12.096074782521487,1713769904142.1516,62.30952380952381,3.5490708127165993,0.0
1,2368.430156250048,827.9425758361824,21164.63623746634,3.1267155209178847,81.30821132006496,0.26488669939370485,39.881149747066594,4.833984670256086e-05,102.0,91.27659574468085,3.6790684994569864,2.9891741072241653,6365.918668292093,1250.0495263870275,5.851033752290291,20.730648067396615,366.0892333984359,5.851033752290291,20.730648067396615,366.0892333984359,3.0,6372.244717085944,1903.0,22.564575704058765,1562623.8184204323,11.093448640097641,1713770009181.0474,61.229166666666664,3.301895435976952,0.020833333333333332
1,2427.8888964844227,708.691401672363,18041.043616316467,0.6727449564668851,71.73098812981233,0.009775600433280828,34.75161633244975,4.689582056016661e-14,113.23725055432372,76.50332594235033,4.331805061113988,6.931603896750398,7878.099790382809,897.2816066261857,2.2119232516233645,10.00112370164259,193.54711914061818,2.2119232516233645,10.00112370164259,193.54711914061818,1.0,7564.491742621533,0.0,37.96020496334981,805114.2815896692,33.80530924312882,1713771754021.4917,44.690671031096564,0.7073686941312396,0.0016366612111292963
1,2423.8039013672355,885.811006164555,21129.446908012414,0.7941895124204339,84.25325390625761,0.024989972795236376,82.82045580004126,7.553101047275134e-07,116.34180790960453,70.73728813559322,2.1551214475646416,6.073175364404706,7113.637687588278,1097.8706477764943,3.559359466394372,11.786550467119314,280.0683593750118,3.559359466394372,11.786550467119314,280.0683593750118,6.0,7094.3575183323455,5408.666666666667,31.733931301475845,1205319.959249179,28.602871691125742,1713771979345.8684,45.36833333333333,0.8531358812729424,0.01
1,1342.2387890625025,348.06917724609605,6261.677747014496,0.415268758196445,60.877394792315165,0.013536318265551234,59.6888737665409,1.0070801410716479e-05,59.154795821462486,117.03703703703704,5.025388799545612,5.242553614300675,6055.881604287925,1495.5310871312076,6.751223327774149,37.12884486549683,1121.273864746107,6.751223327774149,37.12884486549683,1121.273864746107,3.0,6285.000582629486,8275.333333333334,60.81698833850702,2236613.2325758515,0.05031471142128588,-86227610855.18912,86.0264705882353,0.47029851878819684,0.008823529411764706
1,342.1125,887.6203033447259,5438.661320617377,0.2645315696209277,14.698907937942252,0.010236672794117645,14.478612735347445,1.0742188176972312e-05,57.828125,108.58238636363636,3.6318114203960423,6.070566034912616,5920.822344259782,1396.6111092369108,5.703411693039863,14.297412888685901,204.04980468752365,5.703411693039863,14.297412888685901,204.04980468752365,4.0,6204.609372845816,6095.75,63.154556891677636,1950522.590443954,32.8232497864229,1713765488291.3003,56.422680412371136,0.29017170285524,0.008247422680412371
1,1269.2762402343742,678.161727905274,11840.886319784913,0.99700215751269,100.15802178165843,0.009667968749999999,86.19333622817818,2.416992335128043e-05,66.12341772151899,97.55485232067511,4.49269736295734,6.06251728390616,6944.5861163079,1477.4559146421288,3.868915265895647,12.679785683260258,200.04882812502024,3.868915265895647,12.679785683260258,200.04882812502024,2.0,6815.1234012040995,72.0,56.82620516827349,2182875.9797110097,1.4991196850121868,9.075283920634371,103.49473684210527,1.0770314660736082,0.007017543859649123
0,2015.456323242115,494.8722633361824,10957.948968311914,0.29647934056817327,6.632110404621065,0.0159535524307942,0.592719657927275,5.639970204006687e-07,110.8489010989011,110.00892857142857,8.548899498788348,10.279960284751242,3190.7256066039363,715.7093083994126,1.204096663054077,4.00210279569548,123.0300292968858,1.204096663054077,4.00210279569548,123.0300292968858,0.0,3135.0712549467817,0.0,45.8332080872628,512239.8141295656,53.271756191650624,1713056280711.8442,94.50337837837837,0.3103398904403062,0.0
0,1964.3950781249277,299.987127685548,7558.147276697545,0.2887200239240776,3.899955723321174,0.022079934512808062,0.22373998153016583,1.0911645947276436e-05,111.67409948542024,108.22555746140652,5.6792792419188824,6.168706738208361,4566.868162753857,722.4339557520955,1.0330253041279236,2.3878057045437413,32.57938058035784,1.0330253041279236,2.3878057045437413,32.57938058035784,0.0,4623.3501095405,0.0,43.974411290913956,521910.8204236206,0.0009095587492277163,-1558125323.3405921,84.35714285714286,0.3028834138435707,0.0
