Class,Width,Height,Length,Velocity,P_max_V,P_min_V,P_max_A,P_min_A,GA_mean_H,GA_mean_V,GA_SD_H,GA_SD_V,PressureMean,PressureSD,PCAvgPos,PCSDPos,PCMax,PCAvgNeg,PCSDNeg,PCMin,Error,PeakpresMean,ErrorStopTime,AngleMean,AngleVar,ReglineSlope,ReglineIntercept,LoopCount,AngleSpeed,ErrorRate
1,2479.291406250048,860.387145996096,22175.927899174276,2.2394011010148147,203.17747125413925,0.03932319079782055,197.7808810239887,2.440827149940833e-05,108.06525037936267,92.73596358118361,3.5916557792482005,5.8962738302031505,7325.527706904549,1462.2382302836586,6.333593208971377,38.32692164976843,783.7913085937419,6.333593208971377,38.32692164976843,783.7913085937419,2.0,6608.3871539306665,4914.5,42.1608930748605,2138140.6421030858,12.757427666335905,1713769812719.945,56.21596244131455,2.501669482853601,0.009389671361502348
1,2476.260073242115,870.9188186645549,21331.06337471329,2.4589527715090305,81.00913448526919,0.07236091658958364,41.08982822493078,3.031264090884818e-05,115.05522682445759,92.0611439842209,9.414736330653222,9.255818011832362,5961.593920886399,2117.4837022229854,8.062180061175118,62.36277839139556,1373.0020345052096,8.062180061175118,62.36277839139556,1373.0020345052096,5.0,5924.8287256414205,1519.8,39.85264555820645,4483737.22917996,0.07984079240934108,-136828751381.31862,65.57894736842105,2.6446722617166376,0.029239766081871343
1,2289.486401367235,281.1574195861824,6115.096925744773,0.2674271489866354,31.0597762834962,0.008924278846153846,30.662335474213155,2.8324129026202625e-06,107.51674641148325,87.59117490696438,5.4566825363171,4.441619739024651,8004.789041351855,903.7313548810977,1.6634866291905308,20.64696211809114,846.2066650390527,1.6634866291905308,20.64696211809114,846.2066650390527,2.0,7760.850440409651,7791.5,40.95649695097774,816730.3617952247,-0.00708358219707549,116.48736475031474,41.177115987460816,0.3034748985279598,0.003134796238244514
1,2296.636406250048,292.646502685548,6755.232273496365,0.26340629639331153,15.79161731800765,0.025135639735570287,15.30002977387344,2.416992335128043e-05,113.14466885861907,75.44809769844997,3.4659624453705016,4.623235021674596,7796.390217080034,893.8561917501308,1.2408420264161826,6.655516131788668,144.03515624996862,1.2408420264161826,6.655516131788668,144.03515624996862,0.0,7328.162042920348,0.0,32.466987309574876,798978.8915300468,68.3943717443832,1713771919723.6426,38.01634877384196,0.2909784639515884,0.0
1,1182.6987890625023,155.312100219726,3925.380273123665,0.305019484691111,20.617668736220182,0.02333303833013815,18.185367387937585,1.0441647546599597e-14,57.0025,117.68166666666667,6.40338425039566,4.572134902886986,5369.574578844707,1391.9929534361493,4.606622975715442,11.606472151989452,146.03564453126143,4.606622975715442,11.606472151989452,146.03564453126143,3.0,5672.964295939397,7575.0,65.78264559061584,1937644.3824158933,0.04653141974078211,-79743934056.67703,61.714285714285715,0.3423844687546115,0.007389162561576354
1,2215.845073242115,156.16290893554802,4301.283596215508,0.235032159339283,26.686228788711723,0.009259306255043048,26.12812971346492,3.625488515354852e-06,50.34945471787577,109.39781887150308,5.596380466249566,10.090088274560797,6562.549123026963,573.6256324689388,1.7815940202043759,6.7588793580397395,196.0478515625166,1.7815940202043759,6.7588793580397395,196.0478515625166,3.0,6618.203313971183,7005.666666666667,62.25535982194289,329046.36622539,12.163582523669731,1713765436981.4556,38.14592274678112,0.2670850546806514,0.004291845493562232
1,1653.6013183593793,173.289852905274,5045.036963544044,0.2929135068421255,27.341083209941527,0.009159128289473684,26.7483470141926,3.919391262304198e-06,53.56940664126293,110.27272727272727,3.4683756984248806,4.693687159190119,6232.772030435311,969.1922428054216,2.5988553372030645,6.639102374754145,81.01977539063819,2.5988553372030645,6.639102374754145,81.01977539063819,2.0,6446.097264374103,5391.5,63.442988214610224,939333.6035142035,0.057796972731259166,-99050460230.51045,43.73898858075041,0.32497102451307036,0.0032626427406199023
0,2276.325,313.70976562500005,9698.50850342145,0.30500032385087505,6.206962851610277,0.01955120086688993,0.6380723311472365,2.4527562948214585e-05,101.65313145216793,117.07570543702684,16.985960380141556,6.802895611911249,3589.1200876360654,890.0125600100807,1.2800304125992874,2.9132297695693246,28.712897805603543,1.2800304125992874,2.9132297695693246,28.712897805603543,4.0,3707.9011340120655,1278.5,46.7656665141444,792122.3569756976,-0.022838915872466687,129.15768403037256,87.65094339622641,0.3214572609981715,0.012578616352201259
0,2005.9262402343743,118.82460937499098,3357.101531016214,0.36633136361225216,4.281083046295115,0.020861328125420183,0.20725275036989138,3.825907081903678e-05,93.3656307129799,109.3308957952468,11.736333635823526,5.982438870319264,4086.7383635972483,739.4344897602706,1.3380651189950297,2.3453630226908024,18.773814274715015,1.3380651189950297,2.3453630226908024,18.773814274715015,0.0,4136.393061536424,0.0,48.473615912068894,546763.3646470318,4.986087502657454,1713056332231.6377,78.24409448818898,0.3876656829180728,0.0
0,2277.9137402343745,296.47617874145635,9347.640013386532,0.32126715905938097,6.619418087696383,0.01575734608208983,0.2102419656148764,1.7702580568101922e-07,105.14907749077491,114.69077490774907,17.862677526333943,3.5613876569523035,4071.172749266678,994.9903312685351,0.8443991387075804,1.390305468197115,14.003417968749229,0.8443991387075804,1.390305468197115,14.003417968749229,2.0,4247.759735107421,1292.5,46.35756890813475,990005.7593178691,-0.025130752302139906,136.29453594357255,81.67697594501718,0.34011060934932497,0.006872852233676976
0,2215.618901367235,290.30625686645635,8225.83956912989,0.26439017297122763,6.14576090124014,0.0057608266722361445,0.7240916822452874,1.2872560217554419e-05,116.54985549132948,131.52456647398844,12.67470993166481,3.74119015672569,2073.5699222873404,492.06164290080636,0.605555265882636,1.1596077985460727,16.00390624998738,0.605555265882636,1.1596077985460727,16.00390624998738,2.0,2067.7957648775,5467.0,49.92063404440164,242124.6604142407,-0.019697872668010874,138.25167370039213,80.20440251572327,0.28196220471778605,0.006289308176100629
0,2222.9937451171872,295.305482482911,8507.928272349529,0.24518923086524597,6.804554932887784,0.013535010998113632,0.5249604885089716,9.43685881309409e-07,91.02213541666667,127.28645833333333,12.900805403633997,3.2817686434119104,2393.066129853328,581.4330400190065,0.7248708683070992,1.48015255534629,23.739127604166658,0.7248708683070992,1.48015255534629,23.739127604166658,2.0,2406.3473230907844,24.5,54.163773334974586,338064.3800257437,-0.021015253575308226,115.12990608957959,81.8134110787172,0.27092629378407695,0.0058309037900874635
0,2237.063745117187,282.328143310548,8603.938552600168,0.25756194132543125,7.114649513980823,0.013461368267389199,1.099950790498462,2.6400450453218794e-15,96.82356948228883,128.18664850136238,14.166920591875943,2.2161424123856697,1727.9819124725939,498.7214192112017,0.6730304596587615,1.1175293010204934,9.557888454865349,0.6730304596587615,1.1175293010204934,9.557888454865349,0.0,1730.987215595863,0.0,52.81341429158304,248723.05398003515,-0.020690020926245868,120.50250508613287,83.04927536231884,0.2741865103811008,0.0
0,2233.0925683593023,467.6390785217304,12934.532923955352,0.3267722042727723,9.25181126304958,0.0072509765625,0.5768389409741299,1.2815000859889944e-05,97.89911727616645,122.19735182849936,19.688967250644794,6.106273801063285,6891.331111874288,859.0365969485041,1.7043903560198126,4.256833768572966,65.82560221354082,1.7043903560198126,4.256833768572966,65.82560221354082,1.0,6994.14923813764,0.0,50.17825251519558,737943.8748968666,-0.027369110790513868,130.55701631047648,90.66666666666667,0.3574111227058977,0.003205128205128205
0,2246.8224902343745,470.51134414673044,13542.720377740903,0.3685623583155022,10.45655927646656,0.019547424316201992,0.7604448981057881,5.437442081242821e-06,104.48780487804878,121.23577235772358,17.138731643987352,5.165724798244164,6300.141530354817,1048.2725451541444,1.941725151140374,4.914764041621221,70.9062093099008,1.941725151140374,4.914764041621221,70.9062093099008,5.0,6446.460293151655,6219.4,47.229022745311894,1098875.3289239476,0.007156867941271354,112.91908460371577,102.59191176470588,0.40663822205253064,0.01838235294117647
0,2232.2987402343742,480.616424560548,14107.283813036125,0.37764876233452405,10.323786750268656,0.010605239868600335,0.6989751243077377,2.1982149015507823e-05,100.40320512820513,120.94294871794872,13.443044608565762,3.441243494753658,7106.927895687791,753.7110812975995,1.7663878787116616,4.197573964734488,48.01172593060683,1.7663878787116616,4.197573964734488,48.01172593060683,0.0,7117.495230809449,0.0,50.86082450293757,568080.3940707969,-0.01979501389542506,124.12906081568079,89.84740259740259,0.4270073900937724,0.0
