Class,Width,Height,Length,Velocity,P_max_V,P_min_V,P_max_A,P_min_A,GA_mean_H,GA_mean_V,GA_SD_H,GA_SD_V,PressureMean,PressureSD,PCAvgPos,PCSDPos,PCMax,PCAvgNeg,PCSDNeg,PCMin,Error,PeakpresMean,ErrorStopTime,AngleMean,AngleVar,ReglineSlope,ReglineIntercept,LoopCount,AngleSpeed,ErrorRate
0,2227.610852453596,628.5483949575361,15299.684169700304,0.3617739179034595,11.873256700806468,0.017407296077554,5.054860074902373,6.983234909803592e-06,97.33701544692256,121.60412691136024,14.832496413594024,2.507256494344252,6818.865696770321,913.7227629861288,1.9457135578831584,4.28494447156035,50.74774630046289,1.9457135578831584,4.28494447156035,50.74774630046289,2.0,6948.316571697044,6011.649829489962,50.83472070954197,835083.3752508179,-0.0228358138189114,125.31896157168444,79.66847021049233,0.3917914858666,0.0085552620117064
0,2259.9657522886346,538.3641370486689,13634.721559972964,0.3940876756010893,11.470382399196856,0.0353558455288141,2.2842693140976142,2.2986504230260644e-06,92.5717914567822,122.13613623707931,17.620106842904224,3.5850968043429443,4867.943865070907,962.027750299632,1.3987362630035929,2.781537364667379,33.30337929911909,1.3987362630035929,2.781537364667379,33.30337929911909,1.0,4942.605481232271,1925.1120244605988,52.73003424234878,926776.6926934028,33.87883463887335,1166515696561.292,88.14239055313662,0.4165547177458437,0.0050906863557452
0,2259.9657522886346,538.3641370486689,13634.721559972964,0.3940876756010893,11.470382399196856,0.0353558455288141,2.2842693140976142,2.2986504230260644e-06,92.5717914567822,122.13613623707931,17.620106842904224,3.5850968043429443,4867.943865070907,962.027750299632,1.3987362630035929,2.781537364667379,33.30337929911909,1.3987362630035929,2.781537364667379,33.30337929911909,1.0,4942.605481232271,1925.1120244605988,52.73003424234878,926776.6926934028,33.87883463887335,1166515696561.292,88.14239055313662,0.4165547177458437,0.0050906863557452
0,2274.138953627669,485.3057499833804,12523.271886297332,0.3804594016096345,10.488171400046362,0.0379012068411896,0.7585045384006178,5.047465599828182e-16,92.82806913616358,123.69824746230442,17.672313630835934,3.738166482128221,3521.355718995658,959.128385448396,0.9755989818113132,1.8232472975167824,24.95785528831647,0.9755989818113132,1.8232472975167824,24.95785528831647,1.0,3568.4132807114,531.9241242137864,53.23669157182012,922212.191200658,49.83227697241785,1713105698282.7822,84.42650059421359,0.3951147361682064,0.0036528309109252
0,2274.138953627669,485.3057499833804,12523.271886297332,0.3804594016096345,10.488171400046362,0.0379012068411896,0.7585045384006178,5.047465599828182e-16,92.82806913616358,123.69824746230442,17.672313630835934,3.738166482128221,3521.355718995658,959.128385448396,0.9755989818113132,1.8232472975167824,24.95785528831647,0.9755989818113132,1.8232472975167824,24.95785528831647,1.0,3568.4132807114,531.9241242137864,53.23669157182012,922212.191200658,49.83227697241785,1713105698282.7822,84.42650059421359,0.3951147361682064,0.0036528309109252
0,2204.385,295.624237060548,7095.083624984559,0.2369011718484983,4.891754064163205,0.0062283001114687,0.4978056253527532,4.042335812818908e-06,121.9132530120482,72.29558232931727,4.368536228806677,7.437479265977274,2669.712192336239,672.4669939589296,0.8351392901789132,1.9275622446798768,24.711914062498643,0.8351392901789132,1.9275622446798768,24.711914062498643,8.0,2804.599054361104,10048.75,29.84790635869976,452211.857964159,0.0125210754385074,-21416702164.82324,68.77341389728096,0.2484829877684865,0.0241691842900302
0,2259.9657522886346,538.3641370486689,13634.721559972964,0.3940876756010893,11.470382399196856,0.0353558455288141,2.2842693140976142,2.2986504230260644e-06,92.5717914567822,122.13613623707931,17.620106842904224,3.5850968043429443,4867.943865070907,962.027750299632,1.3987362630035929,2.781537364667379,33.30337929911909,1.3987362630035929,2.781537364667379,33.30337929911909,1.0,4942.605481232271,1925.1120244605988,52.73003424234878,926776.6926934028,33.87883463887335,1166515696561.292,88.14239055313662,0.4165547177458437,0.0050906863557452
0,2237.1775781249275,311.4750160217304,7911.507896231592,0.3518354580835674,6.746613491005132,0.0079976728757019,0.4138691042542875,4.0974254759528825e-06,120.13838748495787,128.86522262334535,15.080390420277178,10.704289475405208,2412.60838870566,586.6428211707876,1.1974058128726146,2.6780362685006067,36.67561848958156,1.1974058128726146,2.6780362685006067,36.67561848958156,2.0,2368.968713527771,6748.5,48.86317951462078,344149.7996312205,0.01110087941881,-18987525716.39369,125.08910891089108,0.3597520549016322,0.0099009900990099
0,2228.282087401425,307.17524865753234,7690.040267073173,0.3206577668047226,6.243454368778928,0.007517703324339,0.4366381754127049,4.0824815582925445e-06,120.61984703265028,113.51983841627523,12.17463536714522,9.818117006662412,2482.3517462257687,609.9239468566273,1.099135451823828,2.474458657380977,33.43027982348448,1.099135451823828,2.474458657380977,33.43027982348448,3.0,2487.140137591963,7643.743525787974,43.70499447290329,373463.2934895299,0.0114861294125934,-19646477155.96741,109.8126112633842,0.3295686106257694,0.0137714570255144
0,2246.72179926733,429.8144572565201,11141.640148714352,0.3816871848594078,7.486290631839918,0.0187855859088796,0.4810388494810418,4.176015253120336e-06,94.132011714663,108.52075848929644,12.965368684877465,3.839363060444568,3587.3025854954108,884.0936251574144,1.048515542207998,2.955570267843068,78.86582860081343,1.048515542207998,2.955570267843068,78.86582860081343,3.0,3782.844565192232,6904.077872784352,47.591513812808834,798292.6887076977,-0.0141469979369208,-5809609479.224386,67.77445244143047,0.4004714720545879,0.0112883057090967
